trip_id,route_id,bus_id,status,miss_reason,origin,destination,trip_start_time,trip_end_time,trip_start_min,trip_end_min,distance_km,predicted_energy_kwh,soc_before_trip,soc_after_trip,charge_requested,station_id,charger_id,charger_type,charging_power_kw,charge_start_time,charge_end_time,charge_start_min,charge_end_min,wait_time_min,charge_duration_min,charged_energy_kwh,charging_cost,currency,soc_after_charge
1862-2-287-0559,1862,CURBUS00066,completed,,[LRTFeeder] 兆麟,[CTB] 屯门码头,05:59:00,06:20:00,359.0,380.0,4.5,13.082254664431582,0.847,0.8033924844518947,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8033924844518947
1884-1-287-0600,1884,CURBUS00106,completed,,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,06:00:00,06:18:00,360.0,378.0,2.71,6.654569887339677,0.871,0.8488181003755344,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8488181003755344
1884-1-288-0600,1884,CURBUS00108,completed,,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,06:00:00,06:18:00,360.0,378.0,2.71,5.135949739117271,0.871,0.8538801675362757,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8538801675362757
1884-1-448-0600,1884,CURBUS00140,completed,,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,06:00:00,06:18:00,360.0,378.0,2.71,4.404593540009363,0.87,0.8553180215333022,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8553180215333022
1884-2-287-0600,1884,CURBUS00124,completed,,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,06:00:00,06:18:00,360.0,378.0,2.67,8.29924909536331,0.869,0.841335836348789,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.841335836348789
1884-2-288-0600,1884,CURBUS00097,completed,,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,06:00:00,06:18:00,360.0,378.0,2.67,4.3440529441961235,0.867,0.8525198235193463,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8525198235193463
1884-2-448-0600,1884,CURBUS00111,completed,,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,06:00:00,06:18:00,360.0,378.0,2.67,6.585210039039075,0.867,0.8450492998698698,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8450492998698698
1862-1-288-0600,1862,CURBUS00004,completed,,[CTB] 屯门码头,[LRTFeeder] 兆麟,06:00:00,06:21:00,360.0,381.0,5.11,8.298442957180683,0.846,0.8183385234760644,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8183385234760644
1862-2-288-0600,1862,CURBUS00041,completed,,[LRTFeeder] 兆麟,[CTB] 屯门码头,06:00:00,06:21:00,360.0,381.0,4.5,9.333826682056811,0.844,0.812887244393144,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.812887244393144
1862-1-287-0602,1862,CURBUS00054,completed,,[CTB] 屯门码头,[LRTFeeder] 兆麟,06:02:00,06:23:00,362.0,383.0,5.11,10.52760104104214,0.841,0.8059079965298594,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8059079965298594
